athlete_id,firstname,lastname,country,birthday,gender,paraclimbing_sport_class,height,speed_personal_best_score,speed_personal_best_date,speed_personal_best_round
467,Salomé,ROMAIN,FRA,1996-03-03,female,,149,,,
468,Kenza,SLAMTI,FRA,1995-11-27,female,,,,,
469,Fanny,GIBERT,FRA,1993-02-16,female,,165,10.1,2019-12-01,Qualification
470,Jeremy,BONDER,FRA,1991-07-15,male,,168,,,
471,Camille,FAILLE,FRA,1989-12-22,female,,,,,
474,Guillaume,MORO,FRA,1994-11-21,male,,171,5.25,2024-07-17,Qualification
475,Marion,TRABER,FRA,1996-03-17,female,,,,,
476,Romane,GRANDCOING,FRA,1992-12-22,female,,,,,
477,Clément,LECHAPTOIS,FRA,1993-04-12,male,,,,,
478,Pascal,GAGNEUX,FRA,1984-12-27,male,,,,,
479,Anouck,JAUBERT,FRA,1994-01-27,female,,169,7.12,2021-09-16,Qualification
480,Kentin,BOULAY,FRA,1996-01-16,male,,,,,
481,Margaux,PUCHEUX,FRA,1996-06-10,female,,,,,
482,Margaux,DESCHAMPS,FRA,1997-01-30,female,,,9.88,2015-07-12,Qualification
483,Paloma,SIMON,FRA,1997-04-05,female,,,,,
484,Nathan,CLAIR,FRA,1996-11-06,male,,,,,
485,Solène,AMOROS,FRA,1997-06-26,female,,,,,
486,Alban,LEVIER,FRA,1994-06-28,male,,,8.14,2019-04-14,Qualification
487,Nicolas,PELORSON,FRA,1997-06-10,male,,,,,
488,Aurelia,SARISSON,FRA,1997-12-21,female,,167,7.19,2022-07-08,Qualification
489,Yohann,DECHAMPS,FRA,1996-10-23,male,,,,,
490,Manuel,CORNU,FRA,1993-11-26,male,,177,6.38,2019-07-06,Qualification
491,Camille,MASSERAN,FRA,1997-02-06,female,,,,,
492,Hugo,PARMENTIER,FRA,1998-06-07,male,,167,9.46,2017-09-10,Qualification
493,Mattéo,ROUSSEAU,FRA,1998-10-23,male,,,,,
494,Pierre,REBREYEND,FRA,1997-02-25,male,,180,5.18,2023-07-07,Qualification
499,Nathan,MICHEL,FRA,1993-06-15,male,,,,,
500,Jean,SALAUN PENQUER,FRA,1998-12-21,male,,,9.57,2013-08-19,Final
502,Jules,NICOULEAU BOURLES,FRA,1998-12-24,male,,,,,
505,Leo,AVEZOU,FRA,1999-08-21,male,,,7.74,2019-04-28,Qualification
506,Guillaume,COLIN,FRA,1996-08-05,male,,,,,
510,Elma,FLEURET,FRA,1999-11-28,female,,,8.41,2018-08-16,Qualification
511,Victoire,ANDRIER,FRA,1996-02-16,female,,170,7.23,2023-07-08,Final
513,Léo,FERRERA,FRA,2000-08-18,male,,,,,
514,Nina,ARTHAUD,FRA,2000-06-04,female,,167,,,
515,Léna,GROSPIRON,FRA,1999-04-08,female,,,,,
516,Arsène,DUVAL,FRA,1999-03-10,male,,181,9.72,2016-11-13,Qualification
517,Bréanne,ROBERT,FRA,1999-03-02,female,,,,,
518,Adrien,LEMAIRE,FRA,1999-01-05,male,,,7.85,2017-09-10,Qualification
519,Nao,MONCHOIS,FRA,1998-10-28,male,,,,,
521,Lucas,TECHER,FRA,1999-02-06,male,,,,,
522,Lucile,SAUREL,FRA,2000-08-15,female,,,9.57,2017-09-10,Final
523,Mickael,MAWEM,FRA,1990-08-03,male,,179,5.95,2021-10-05,Qualification
524,Quentin,REBREYEND,FRA,1999-04-20,male,,,,,
525,Clement,OZUN,FRA,1997-08-10,male,,,,,
526,Charlotte,ANDRE,FRA,1999-03-30,female,,,,,
527,Pyrene,SANTAL,FRA,2000-03-24,female,,,,,
528,Romain,BORE,FRA,1999-09-20,male,,,,,
529,Cassandra,ROBBE,FRA,1999-05-10,female,,,10.0,2018-08-16,Qualification
530,Nolwenn,ARC,FRA,2000-04-04,female,,157,,,
531,Nathan,MARTIN,LUX,2001-04-22,male,,,9.24,2018-08-16,Qualification
532,Sam,AVEZOU,FRA,2001-03-22,male,,170,6.86,2019-07-13,Qualification
533,Marie-sara,DAVID,FRA,1999-10-20,female,,,,,
534,Eloi,PERETTI,FRA,1999-02-26,male,,,,,
535,Maëlys,AGRAPART,FRA,1996-08-13,female,,,,,
536,Jennifer,BONNET,FRA,2000-08-13,female,,,9.6,2018-08-16,Qualification
537,Fanny,TECHER,FRA,2000-08-03,female,,,11.94,2015-09-06,Final
538,Tanguy,TOPIN,FRA,1994-12-20,male,,,,,
539,Léa,MARIGO,FRA,1994-05-22,female,,,,,
540,Juliette,BEER,FRA,1999-10-11,female,,,,,
541,Francis,HELIAS,FRA,1969-09-06,male,,,,,
543,Tom,GAUQUELIN,FRA,1998-08-17,male,,,,,
544,Alistair,DUVAL,FRA,2001-10-31,male,,180,,,
546,Pierre,LE CERF,FRA,2000-03-12,male,,,,,
547,Paul,JENFT,FRA,2003-06-16,male,,198,,,
549,Matias,ROUX,FRA,2003-06-21,male,,,,,
550,Mailys,PIAZZALUNGA,FRA,2001-07-17,female,,157,,,
551,Solene,MOREAU,FRA,2002-06-04,female,,,13.5,2017-09-10,Qualification
552,Maeva,DUBOIS,FRA,1998-07-01,female,,,,,
553,Flavy,COHAUT,FRA,2001-04-24,female,,174,,,
554,Emilien,CASADO,FRA,2001-05-16,male,,,,,
555,Charles,ALBERT,FRA,1997-09-10,male,,,,,
556,Erwan,RUCAY ,FRA,2001-08-28,male,,,,,
559,Lucie,VAILLANT BULTEL,FRA,2001-03-05,female,,,,,
560,Coraline,NECOL,FRA,2001-01-07,female,,,,,
561,Camille,POUGET,FRA,2002-10-22,female,,162,,,
562,Killian,ARC,FRA,1997-01-09,male,,,,,
563,Théo,RAVANELLO,FRA,1998-06-05,male,,,,,
564,Ivan,TERESTCHENKO,FRA,2001-02-13,male,,,,,
565,Sophie,MC CARRON,FRA,2001-03-20,female,,,,,
566,Marion,BARDIN,FRA,1997-01-17,female,,,,,
567,Noé,MOUTAULT,FRA,2002-11-14,male,,,,,
568,Romane,FONTELAYE,FRA,2001-06-12,female,,,9.52,2018-08-16,Qualification
569,Capucine,VIGLIONE,FRA,2002-12-09,female,,170,6.68,2024-05-17,Qualification
573,Iliann,CHERIF,FRA,2002-01-01,male,,,7.36,2018-08-16,Qualification
574,Leo,FAVOT,FRA,2000-03-09,male,,,,,
575,Valentine,MANGIN ,FRA,2001-04-10,female,,,,,
576,Maurane,JELIC,FRA,1999-03-19,female,,,,,
577,Mathieu,MIQUEL,FRA,2000-02-28,male,,,9.02,2017-09-10,Qualification
579,Coraline,RIBEIL,FRA,1999-09-29,female,,,,,
580,Kilian,CHABRIER,FRA,1999-04-26,male,,,,,
582,Kintana,ILTIS,FRA,2003-03-28,female,,158,11.45,2018-08-16,Qualification
583,Mathis,BROSSIER,FRA,2000-01-27,male,,,,,
584,Diego,FOURBET,FRA,2002-12-19,male,,174,,,
585,Eliot,BARNABÉ,FRA,2003-04-01,male,,,,,
586,Léa,DELACQUIS,FRA,2000-04-06,female,,,,,
587,Joshua,FOURTEAU,FRA,2002-07-21,male,,175,,,
588,Gaetan,PETRI,FRA,2002-07-12,male,,,6.74,2019-08-31,Qualification
589,Lisa,CHERBLANC,FRA,2002-03-18,female,,,,,
591,Valentin,LECOMTE,FRA,2002-02-15,male,,,,,
593,Romaric,GEFFROY,FRA,1996-06-18,male,,177,,,
598,Clothilde,MORIN,FRA,2000-02-14,female,,,,,
599,Yannis,GAUTIER,FRA,2003-08-07,male,,,,,
600,Louison,BURTIN,FRA,2003-11-07,male,,,,,
601,Saula,LERONDEL,FRA,2004-08-05,female,,168,,,
602,Nina,GRELLIER,FRA,2003-07-22,female,,,,,
603,Elsa,RAVINET,FRA,2003-07-18,female,,154,,,
604,Pauline,MAHÉO,FRA,2003-07-10,female,,,,,
605,Jules,MARCHALAND,FRA,2001-06-02,male,,175,,,
606,Jordi,POLES,FRA,2003-08-25,male,,176,,,
607,Tommy,GEORGE,FRA,2000-02-23,male,,,,,
609,Colette,BOBENRIETH,FRA,2001-04-07,female,,,,,
610,Lilou,SOULAS,FRA,2001-07-04,female,,,,,
611,Thibaud,DESLOGES,FRA,2004-06-18,male,,180,7.07,2019-08-31,Qualification
612,Marceau,GARNIER,FRA,2001-03-06,male,,,5.64,2023-09-15,Qualification
613,Yann,LE CLERCQ DE LANNOY,FRA,1999-05-21,male,,,5.72,2022-10-21,Qualification
614,Alice,JACQUET,FRA,2003-06-17,female,,,10.35,2018-08-16,Final
615,Lison,GAUTRON,FRA,2002-07-11,female,,,7.1,2024-06-22,Final
620,Zélia,AVEZOU,FRA,2004-04-10,female,,158,,,
621,Arthur,GUINET,FRA,1988-07-25,male,,,,,
624,Alan,CAMERON-DUFF,GBR,,male,,,,,
625,Adam,HOCKING,GBR,1981-03-19,male,,,,,
627,Aaron,TONKS,GBR,1972-07-05,male,,,,,
628,Barry,DURSTON,GBR,1973-08-07,male,,,,,
630,J.,SHARPE,GBR,,male,,,,,
631,Tyler,LANDMAN,GBR,1990-09-22,male,,,,,
632,Leah,CRANE,GBR,1989-05-29,female,,,,,
633,Natalie,BERRY,GBR,1991-12-18,female,,,,,
634,David,BARRANS,GBR,1981-08-22,male,,,9.68,2019-05-05,Qualification
635,Michaela,TRACY,GBR,1991-07-27,female,,,,,
636,Shauna,COXSEY,GBR,1993-01-27,female,,164,9.14,2019-08-21,Final
637,David,MASON,GBR,1985-06-18,male,,,,,
638,Mina,LESLIE-WUJASTYK,GBR,1987-04-30,female,,,,,
639,Eleanor,GLENNIE,GBR,1984-11-14,female,,,,,
640,Rhoslyn,FRUGTNIET,GBR,1994-01-25,female,,,,,
641,Rachel,CARR,GBR,1996-06-22,female,,,,,
642,Molly,THOMPSON-SMITH,GBR,1997-11-07,female,,159,12.01,2020-11-29,Final
643,Tara,HAYES,GBR,1997-06-05,female,,,,,
644,Connor,BYRNE,GBR,1996-04-01,male,,,,,
645,William,RIDAL,GBR,1997-05-01,male,,,7.59,2019-04-28,Qualification
646,Nathan,PHILLIPS,GBR,1994-06-20,male,,,,,
647,Florence,TILLEY,GBR,1997-10-27,female,,,,,
648,William,BOSI,GBR,1998-12-27,male,,,7.07,2019-07-06,Qualification
649,James,POPE,GBR,1998-12-24,male,,167,11.59,2017-09-10,Qualification
650,Luke,DAWSON,GBR,1996-05-18,male,,,,,
651,Peter,DAWSON,GBR,1998-07-05,male,,,16.59,2017-09-24,Qualification
652,Alex,WATERHOUSE,GBR,1997-04-09,male,,,10.21,2015-09-06,Qualification
653,Jennifer,WOOD,GBR,1994-12-24,female,,,13.07,2019-05-05,Qualification
654,Orrin,COLEY,GBR,1995-08-30,male,,,9.58,2017-09-24,Qualification
655,Max,AYRTON,GBR,1995-04-08,male,,,,,
656,Sidonie,GRAHAM,GBR,1998-04-21,female,,,,,
657,Rebecca,KINGHORN,GBR,1999-01-21,female,,,,,
658,James,MABON,GBR,1998-04-07,male,,,,,
663,Edward,MABON,GBR,1998-04-07,male,,,,,
664,Luke,MURPHY,GBR,1998-02-08,male,,,,,
666,Alexia,BASCH,GBR,1999-03-26,female,,,,,
667,Matthew,COUSINS,GBR,1989-05-27,male,,,,,
668,Aiden,DUNNE,GBR,2000-02-20,male,,175,11.55,2017-09-10,Qualification
669,Hannah,SLANEY,GBR,1999-11-02,female,,,15.75,2017-09-10,Qualification
673,George,MORRIS,GBR,1999-03-03,male,,,,,
674,Jack,RAMSDEN,GBR,2000-05-25,male,,,,,
675,Silvia,BARRETT,GBR,1999-05-06,female,,,,,
676,Eugenie,LEE,GBR,2000-03-27,female,,,16.44,2017-09-10,Qualification
678,Thomas,MATTHEWS,GBR,1999-02-05,male,,,11.0,2017-09-24,Qualification
679,Samuel,OAKES,GBR,2000-10-09,male,,,12.24,2017-09-24,Qualification
680,Philippa,WATKIN,GBR,2001-07-17,female,,,14.01,2017-09-24,Qualification
681,Isabelle,ADAMS ,GBR,2001-01-20,female,,,,,
682,Kitty,MORRISON,GBR,2001-11-02,female,,,16.3,2016-11-13,Qualification
683,Kieran,FORREST,GBR,2000-10-15,male,,,9.6,2018-08-16,Qualification
684,Gwyneth,UTTLEY,GBR,2000-01-10,female,,,17.05,2017-09-10,Qualification
685,Aidan,ROBERTS,GBR,1998-09-29,male,,,11.32,2017-09-10,Qualification
688,Maximillian,MILNE,GBR,2000-12-10,male,,166,8.74,2018-08-16,Qualification
689,Isabella,HOUGH,GBR,2000-04-07,female,,,,,
690,Nathan,WHALEY,GBR,2001-10-19,male,,,,,
692,Martha,LUBCZYNSKYJ,GBR,2001-10-05,female,,,,,
693,Emily,PHILLIPS,GBR,2002-10-08,female,,170,10.73,2019-05-05,Qualification
694,Holly,TOOTHILL,GBR,2001-11-15,female,,165,,,
695,James,BATEMAN,GBR,2002-11-02,male,,,12.87,2017-09-10,Qualification
696,Hamish,MCARTHUR,GBR,2002-03-06,male,,181,10.82,2018-08-16,Qualification
697,Joanna,NEAME,GBR,1999-09-02,female,,,19.22,2018-08-16,Qualification
698,Joseph,CZUBKOWSKI,GBR,2000-10-27,male,,,9.3,2017-09-24,Qualification
703,Imogen,HORROCKS,GBR,1999-01-10,female,,165,,,
706,Thomas,HARRIS,GBR,1999-04-07,male,,,,,
707,Severin James,DOMELA NIEUWENHIUS NYEGAARD,GBR,2000-02-28,male,,,,,
711,Hannah,SMITH,GBR,2002-04-01,female,,,19.68,2017-09-10,Qualification
712,Robin,CASEY,GBR,2003-01-21,female,,,18.69,2017-09-10,Qualification
713,Daniel,SMITH,GBR,2003-07-28,male,,,15.18,2018-08-16,Qualification
714,Stephen,KEIR,GBR,2002-07-19,male,,183,10.56,2018-08-16,Qualification
716,Katherine,MACDOUGALL,GBR,2003-06-22,female,,,18.32,2017-09-10,Qualification
717,Finley,WOOD,GBR,2002-05-21,male,,,12.47,2017-09-10,Qualification
724,Joseph,WALMSLEY,GBR,2000-10-07,male,,,,,
733,Jake,COLLINS,GBR,2002-05-18,male,,,,,
734,Robert,COOK,GBR,2002-08-21,male,,,,,
735,Joseph,XIBERRAS,GBR,2004-01-26,male,,182,8.9,2019-08-31,Qualification
736,Megan,WYATT,GBR,2003-06-26,female,,,,,
737,Marijke,BOOTH,GBR,2003-05-27,female,,,,,
738,Benjamin,PRESTON,GBR,2000-12-30,male,,,,,
739,Zoe,PEETERMANS,GBR,2001-06-24,female,,,,,
740,Tai,TEWKESBURY,GBR,2003-03-29,male,,,,,
741,Leo,SKINNER,GBR,2004-02-17,male,,,,,
742,Louise,FLOCKHART,GBR,2004-04-14,female,,172,10.91,2024-09-10,Qualification
743,Tilly,VASIC,GBR,2004-08-09,female,,155,14.53,2024-09-10,Qualification
744,Matilda,COLLINS,GBR,2004-05-01,female,,,,,
745,Maxwell,AYRTON,GBR,1995-04-08,male,,,,,
748,Ruby,WOOD,GBR,2003-10-16,female,,,,,
749,Finn,HAYWARD,GBR,2004-02-28,male,,,,,
751,Emma,DAVIDSON,GBR,2001-12-26,female,,,,,
752,Alexandra,DUNDAS,GBR,2001-08-26,female,,,,,
753,Aimee,MCRAE,GBR,2002-01-06,female,,,,,
764,Ines,DULL-KRETSCHMER,GER,1991-09-20,female,,,44.82,2008-08-31,Qualification
765,Philipp,MARTIN,GER,1994-11-22,male,,173,8.0,2021-09-16,Qualification
766,Leonie,MUTH,GER,2004-05-03,female,,,,,
767,Arturo,CAMPOS SALVADOR,ESP,1975-05-10,male,,,,,
768,Bernabe,FERNANDEZ,ESP,1974-03-14,male,,,,,
769,César Ciudad,MANZANEDO,ESP,1976-12-08,male,,,,,
771,Jose Manuel,VELAZQUES PEREZ,ESP,1971-09-01,male,,,,,
772,Patxi,USOBIAGA LAKUNZA,ESP,1980-09-07,male,,,,,
773,Ramón,JULIAN  PUIGBLANQUE,ESP,1981-11-09,male,,,,,
774,Marco Antonio,JUBES ANGARITA,ESP,1983-04-19,male,,,11.27,2014-09-14,Qualification
775,Eric,LOPEZ MATEOS,ESP,1991-07-31,male,,,8.05,2018-07-13,Qualification
776,Javier,CANO BLAZQUEZ,ESP,1990-04-23,male,,,8.03,2018-07-13,Qualification
777,Andrea,CARTAS BARRERA,ESP,1982-01-23,female,,,,,
778,Victor,ESTELLER OCAÑA,ESP,1989-01-18,male,,,,,
779,Itziar,ZABALA ZURINAGA,ESP,1994-09-16,female,,,,,
780,Pol,ROCA LOPEZ,ESP,1996-01-19,male,,,10.0,2017-04-30,Qualification
786,Jerome,GONZÁLEZ GUTIÉRREZ,ESP,1997-05-09,male,,,10.52,2018-07-13,Qualification
788,Àlex,HERNÁNDEZ CASTILLA,ESP,1998-05-28,male,,,13.81,2018-07-28,Qualification
789,Alejandro,VENTAJAS SERRANO,ESP,1999-07-28,male,,,,,
792,Bittor,ESPARTA FRADE,ESP,1998-07-10,male,,,10.13,2017-09-10,Qualification
793,Mikel Asier,LINACISORO MOLINA,ESP,2000-07-16,male,,184,7.6,2018-08-16,Qualification
794,Antia,FREITAS RIAL,ESP,2000-04-23,female,,,16.89,2017-09-10,Qualification
795,Iker,ORTIZ TUDELA,ESP,1999-11-18,male,,,,,
797,Jonatan,FLOR VAZQUEZ,ESP,1996-08-28,male,,,9.41,2018-09-16,Qualification
798,Iñaki,ARANTZAMENDI IRUETA,ESP,1988-10-29,male,,,,,
799,Nazaret,CALVENTE SANTANA,ESP,1989-10-03,male,,,,,
800,Muriel,RUÍZ DE LARRAMENDI ARANGOA,ESP,1999-07-11,female,,,21.91,2017-09-10,Qualification
801,Andoni,ESPARTA FRADE,ESP,2001-05-09,male,,,8.89,2018-08-16,Qualification
802,Rut,CASAS MUR,ESP,2001-04-17,female,,,11.5,2019-08-31,Qualification
803,Sergio,VERDASCO URIZAL,ESP,1996-01-17,male,,,9.08,2018-07-28,Qualification
805,Ana Belén,ARGUDO MARUGAN,ESP,2002-04-01,female,,,16.69,2018-08-16,Qualification
806,Alba,PELFORT VENTURA,ESP,2001-12-06,female,,,,,
807,Pere,BORRELL SÁNCHEZ,ESP,2002-01-29,male,,,16.29,2017-09-10,Qualification
808,Héctor,BAZAN MARTÍN,ESP,2002-09-12,male,,,8.41,2019-08-31,Qualification
809,Olivia,MARSELLA BARBERIO,ESP,2000-12-14,female,,,,,
810,Maria,BENACH ZUBERO,ESP,2002-09-30,female,,,12.61,2019-08-31,Qualification
811,Alberto,GINÉS LÓPEZ,ESP,2002-10-23,male,,178,6.29,2021-07-01,Qualification
812,Pablo,RODRÍGUEZ SALAS,ESP,2001-11-23,male,,,,,
813,Guillem,MONSECH GASCA,ESP,2000-06-29,male,,,9.32,2018-08-16,Qualification
814,Alejandro,CRESPO COBOS,ESP,1998-03-13,male,,182,11.71,2017-09-10,Qualification
815,Anier,GOZÁLVEZ GOZÁLVEZ,ESP,1997-05-30,male,,,,,
816,Sergio,PASTOR MARTÍNEZ,ESP,1992-02-11,male,,,8.74,2018-07-13,Qualification
818,Eneko,CARRETERO CRUZ,ESP,2001-07-05,male,,,8.76,2018-08-16,Qualification
825,Josu,CELAYA JIMÉNEZ,ESP,1997-07-11,male,,,,,
828,Rut,MONSECH GASCA,ESP,2002-02-20,female,,,13.47,2018-08-16,Qualification
829,Jorge,DÍAZ-RULLO CALVO,ESP,1999-01-10,male,,,14.57,2017-09-10,Qualification
834,Ton,CASAS MUR,ESP,2002-12-13,male,,,,,
835,Ma Carmen,ALARCÓN GRAU,ESP,1988-09-28,female,,,,,
836,Maja,JONJIC ARNAUTOVIC,ESP,1993-07-22,female,,,,,
837,Lucia,MIRANDA CID,ESP,2004-04-28,female,,,,,
838,Lluc,MACIÀ LLOBET,ESP,2004-02-21,male,,194,13.35,2018-08-16,Qualification
839,Ariadna,HERRANZ GONZÁLEZ,ESP,2004-06-08,female,,,17.32,2018-08-16,Qualification
840,Luna,MARSELLA BARBERIO,ESP,2003-06-22,female,,,16.01,2018-08-16,Qualification
841,Aida,TORRES ILLAMOLA,ESP,2002-11-26,female,,,14.53,2018-08-16,Qualification
842,Andrea,GALLO,ITA,1964-03-13,male,,,,,
843,Alberto,GNERRO,ITA,1969-07-26,male,,,,,
844,Donato,LELLA,ITA,1965-12-25,male,,,,,
845,Flavio,CRESPI,ITA,1980-02-19,male,,,,,
846,Luca,GIUPPONI,ITA,1968-09-22,male,,,,,
847,Luca,ZARDINI,ITA,1972-08-04,male,,,,,
848,Jenny,LAVARDA,ITA,1984-01-22,female,,,19.45,2011-07-24,Qualification
849,Gabriele,MORONI,ITA,1987-09-20,male,,,,,
850,Stefan,SCARPERI,ITA,1991-05-01,male,,,33.72,2009-08-30,Qualification
851,Manuela,VALSECCHI,ITA,1989-03-20,female,,,,,
852,Fabio,DE CESERO,ITA,1990-04-16,male,,,,,
853,Alexandra,LADURNER,ITA,1992-02-22,female,,,,,
854,Marcello,BOMBARDI,ITA,1993-08-08,male,,177,7.39,2019-10-20,Qualification
855,Stefano,GHISOLFI,ITA,1993-02-18,male,,169,7.34,2019-08-21,Qualification
856,Leonardo,GONTERO,ITA,1993-12-11,male,,,5.92,2017-04-30,Final
857,Michael,PICCOLRUAZ,ITA,1995-12-31,male,,178,6.33,2021-10-05,Qualification
858,Andrea,ZANONE,ITA,1992-11-08,male,,,,,
859,Andrea,EBNER,ITA,1996-09-12,female,,,12.83,2018-09-16,Qualification
860,Claudia,GHISOLFI,ITA,1996-05-12,female,,162,,,
861,Alessandro,SANTONI,ITA,1996-06-19,male,,,5.99,2014-08-31,Final
862,Annalisa,DE MARCO,ITA,1996-07-03,female,,,,,
863,Anna,BORELLA,ITA,1993-05-12,female,,,,,
864,Francesco,VETTORATA,ITA,1992-03-18,male,,,8.19,2019-07-06,Qualification
865,Ludovico,FOSSALI,ITA,1997-05-21,male,,185,4.97,2024-07-17,Final
869,Lorenzo,CARASIO,ITA,1996-02-14,male,,,8.88,2015-09-06,Qualification
870,Pietro,VANGI,ITA,1992-08-12,male,,,,,
871,Paolo,VANGI,ITA,1996-01-26,male,,,,,
872,Lorenzo,MALATESTA,ITA,1997-09-30,male,,,,,
873,Francesca,MEDICI,ITA,1995-09-11,female,,,,,
874,Marco,GOZZI,ITA,1995-09-26,male,,,,,
875,Alessandro,PALMA,ITA,1994-11-27,male,,,,,
876,Eva,SCROCCARO,ITA,1998-11-04,female,,,,,
877,Lorenzo,SINIBALDI,ITA,1997-06-27,male,,,,,
878,Sara,GIUSEPPETTI,ITA,1997-04-28,female,,,,,
879,Martina,GIORELLO,ITA,1998-04-02,female,,,,,
880,Stefano,CARNATI,ITA,1998-06-12,male,,,,,
881,Antonio,PRAMPOLINI,ITA,1998-03-24,male,,,,,
882,Riccardo,PIAZZA,ITA,1995-04-10,male,,,9.09,2018-05-13,Qualification
883,Janluca,KOSTNER,ITA,1998-09-29,male,,,,,
884,Lisa,DE MARTINI,ITA,1998-07-22,female,,,,,
885,Stanislao,ZAMA,ITA,1995-11-21,male,,170,6.86,2018-07-13,Qualification
890,Ginevra,CASELLATO,ITA,1997-06-11,female,,,12.27,2015-07-12,Qualification
891,Asja,GOLLO,ITA,1999-03-07,female,,,13.33,2015-09-06,Qualification
892,Simone,TENTORI,ITA,1998-04-02,male,,,,,
893,Giorgio,BENDAZZOLI,ITA,1999-06-06,male,,,17.82,2016-11-13,Qualification
895,Ilaria,SCOLARIS,ITA,1998-04-28,female,,160,,,
897,Giulia,FOSSALI,ITA,1999-07-24,female,,,10.47,2016-07-12,Qualification
898,Silvia,PORTA ,ITA,1999-04-16,female,,,9.33,2017-08-26,Qualification
899,Gian Luca,ZODDA,ITA,1999-05-02,male,,169,5.3,2024-07-13,Qualification
900,Paolo,MARTIGNENE,ITA,1999-01-14,male,,,7.4,2015-09-06,Qualification
901,Francesco,ROSETTI,ITA,1999-02-05,male,,,,,
902,Davide,BUOSO,ITA,1994-01-04,male,,,8.4,2016-08-27,Qualification
903,Martina,ZANETTI,ITA,1997-08-25,female,,,9.8,2017-08-26,Qualification
905,David,OBERPRANTACHER,ITA,1999-12-08,male,,,,,
906,Danilo,MARCHIONNE,ITA,1987-05-29,male,,,,,
909,Matilda,SEGUI,ITA,2000-03-15,female,,,,,
910,Giulia,MEDICI,ITA,1999-08-14,female,,,10.99,2018-07-13,Qualification
911,Pietro,BIAGINI,ITA,2000-03-13,male,,,7.95,2018-07-28,Qualification
912,Filip,SCHENK,ITA,2000-02-01,male,,170,8.44,2018-07-28,Qualification
914,Giorgia,TESIO,ITA,2000-10-26,female,,165,11.61,2018-07-13,Qualification
915,Giorgia,RANDI,ITA,1998-06-20,female,,,9.56,2017-09-10,Final
917,Gabriele,RANDI,ITA,2000-02-08,male,,,6.66,2019-08-31,Qualification
918,Alessio,VOGHERA,ITA,1997-05-10,male,,,8.19,2015-09-06,Qualification
922,Teresa,CIRELLI,ITA,1999-10-30,female,,,,,
923,Matteo,MANZONI,ITA,2000-09-28,male,,,,,
924,David,PICCOLRUAZ,ITA,2000-02-25,male,,,8.11,2017-08-26,Qualification
925,Camilla,BENDAZZOLI,ITA,1997-06-16,female,,,,,
926,Elias,IAGNEMMA,ITA,1995-11-17,male,,,,,
928,Laura,ROGORA,ITA,2001-04-28,female,,152,10.5,2021-09-16,Qualification
929,Matteo,BASCHIERI ,ITA,2001-08-07,male,,,,,
930,Jana,MESSNER,ITA,2001-05-16,female,,,,,
931,Sara,MORANDINI,ITA,2001-04-02,female,,,10.37,2017-08-26,Qualification
932,Alessandra,ZANETTI,ITA,1999-08-16,female,,,10.86,2017-08-26,Qualification
933,Leonardo,SANDRIN,ITA,2000-07-18,male,,,7.11,2017-09-10,Qualification
934,Francesca,VASI,ITA,2001-09-06,female,,,8.78,2019-08-31,Final
935,Elisabetta,DALLA BRIDA,ITA,2000-08-04,female,,,8.52,2018-07-28,Qualification
936,Cristian,DORIGATTI,ITA,2000-12-02,male,,,6.54,2017-09-10,Final
937,Felix,KIEM,ITA,2001-12-22,male,,,,,
940,Mario,CALANCA,ITA,2000-11-07,male,,,,,
941,Filippo,CAPRIOGLIO,ITA,1998-07-22,male,,,,,
942,Camilla,DOZZA,ITA,2000-11-25,female,,,,,
944,Olimpia,ARIANI,ITA,2001-06-01,female,,,,,
946,Jana,HEINZ,ITA,1999-08-12,female,,,,,
947,Camilla,MORONI,ITA,2001-07-08,female,,157,13.03,2017-09-10,Qualification
948,Alessandro,ZENI,ITA,1991-06-17,male,,,,,
949,Davide,BASSOTTO,ITA,1998-02-27,male,,,,,
950,Nora,RAINER,ITA,2000-07-18,female,,,,,
951,Francesco,BOSCO,ITA,1997-03-25,male,,,,,
952,Alessandro,CINGARI,ITA,1999-02-05,male,,187,5.78,2022-06-30,Qualification
953,Davide Marco,COLOMBO,ITA,2002-04-16,male,,,8.34,2019-08-31,Qualification
954,Alessia,CERRATO,ITA,1998-09-28,female,,,,,
955,Simone,PECORARO,ITA,2001-01-29,male,,,,,
956,Alessandro Eitel,PUCCI MANILDO,ITA,2002-01-15,male,,,,,
958,Lukas,AMPLATZ,ITA,2001-03-26,male,,,,,
959,Elisabeth,LARDSCHNEIDER,ITA,2002-12-30,female,,,,,
960,Jan,SCHENK,ITA,2003-01-01,male,,,8.94,2018-08-16,Qualification
961,Jana,SANIN,ITA,2001-03-17,female,,,,,
963,Giorgia,STRAZIERI,ITA,2002-07-05,female,,,9.28,2016-11-13,Final
964,Filippo,MARESI,ITA,2001-04-06,male,,,,,
965,Christian,CHIOZZOTTI,ITA,2002-04-06,male,,,9.15,2017-09-10,Qualification
966,Giulia,RANDI ,ITA,2002-09-05,female,,,6.85,2024-07-17,Qualification
967,Jacopo,STEFANI,ITA,2002-06-16,male,,,6.47,2019-08-31,Final
968,Elisa,LEGA,ITA,2001-04-18,female,,,,,
969,Chiara,BIGI,ITA,1998-08-13,female,,,10.99,2017-09-10,Qualification
970,Alessandro,CASTELLANI,ITA,2001-06-26,male,,,,,
971,Enrico,MOSCONI,ITA,1999-04-15,male,,,,,
